date,BAT,COL,GEO,NG,NUC,OES,OIL,OTH,PS,SNB,SUN,UES,UNK,WAT,WNB,WND
2025-01-01,11360.0,1809147.0,6567.0,3657928.0,2344472.0,,7119.0,123591.0,3510.0,132.0,483931.0,-12367.0,,722423.0,,1270310.0
2025-01-02,12988.0,2285128.0,10545.0,4292652.0,2346007.0,,8376.0,130761.0,4650.0,292.0,468820.0,-14740.0,,767909.0,,1046433.0
2025-01-03,12245.0,2508398.0,10461.0,4507875.0,2349649.0,,9908.0,145147.0,6286.0,274.0,417743.0,-13766.0,,748450.0,,1070649.0
2025-01-04,9208.0,2592069.0,10293.0,4109950.0,2351546.0,,7621.0,120228.0,4327.0,275.0,389623.0,-12667.0,,670615.0,,1474457.0
2025-01-05,4180.0,2583146.0,10363.0,4089165.0,2349893.0,,8483.0,133334.0,4223.0,991.0,335172.0,-6029.0,,657854.0,,1564769.0
2025-01-06,7376.0,2784852.0,10947.0,4814164.0,2350502.0,0.0,22320.0,140947.0,3670.0,2446.0,416766.0,-9445.0,,685349.0,,1189847.0
2025-01-07,11452.0,3203032.0,11200.0,5475953.0,2348757.0,0.0,37006.0,147408.0,1451.0,3795.0,459878.0,-13444.0,,755960.0,,754514.0
2025-01-08,9795.0,3199548.0,10936.0,5425718.0,2351015.0,-21.0,75917.0,152706.0,3922.0,4258.0,424367.0,-11634.0,,733097.0,,1064415.0
2025-01-09,9965.0,3000806.0,11148.0,5586162.0,2350935.0,-17.0,57764.0,146592.0,3341.0,4806.0,419919.0,-13118.0,,735314.0,,1255693.0
2025-01-10,8908.0,2990663.0,11047.0,5247510.0,2350172.0,0.0,38478.0,154270.0,6103.0,2072.0,351573.0,-10682.0,,716531.0,,1516040.0
2025-01-11,11958.0,2792333.0,11086.0,4529130.0,2342036.0,0.0,11198.0,132311.0,2863.0,2376.0,447394.0,-15494.0,,624071.0,,1582806.0
2025-01-12,12791.0,2660947.0,10736.0,4072612.0,2349268.0,0.0,7255.0,140107.0,124.0,4767.0,510069.0,-15229.0,,648536.0,,1801009.0
2025-01-13,13456.0,2819882.0,10276.0,4539620.0,2346396.0,0.0,7554.0,138898.0,2529.0,2026.0,514571.0,-15671.0,,683647.0,,1297819.0
2025-01-14,16762.0,2915376.0,10047.0,4957504.0,2346630.0,0.0,11865.0,148176.0,4512.0,4841.0,512165.0,-18630.0,,715763.0,,1152419.0
2025-01-15,13785.0,3034048.0,9925.0,5143074.0,2345580.0,0.0,13240.0,157076.0,7343.0,4490.0,513714.0,-17597.0,,699966.0,,915706.0
2025-01-16,14826.0,2834643.0,9895.0,4866810.0,2340762.0,0.0,25361.0,148398.0,4243.0,5148.0,518075.0,-17313.0,,714262.0,,1288418.0
2025-01-17,13326.0,2551477.0,9953.0,3992982.0,2279746.0,0.0,18474.0,126593.0,4743.0,5608.0,454369.0,-15963.0,,609757.0,,1982066.0
2025-01-18,8829.0,2362310.0,9795.0,3644609.0,2286522.0,0.0,12077.0,142667.0,521.0,3057.0,396679.0,-12460.0,,582016.0,,2006356.0
2025-01-19,7763.0,2643793.0,9926.0,4059688.0,2306219.0,0.0,23629.0,153068.0,-1293.0,3989.0,500138.0,-10177.0,,625942.0,,1578225.0
2025-01-20,16497.0,3269828.0,9778.0,5399093.0,2328186.0,-23.0,99896.0,170467.0,1505.0,6105.0,527604.0,-19391.0,,726476.0,,1289542.0
2025-01-21,10478.0,3317382.0,9493.0,6173911.0,2331905.0,-24.0,248335.0,192890.0,5619.0,3612.0,459218.0,-13678.0,,796315.0,,1380990.0
2025-01-22,8321.0,3038597.0,9689.0,6090240.0,2332191.0,-24.0,261458.0,200991.0,2960.0,4742.0,515306.0,-10982.0,,779997.0,,1722400.0
2025-01-23,14070.0,2978305.0,9648.0,5931105.0,2330265.0,143.0,170979.0,176398.0,3667.0,6167.0,516389.0,-16707.0,,703521.0,,1426725.0
2025-01-24,16824.0,2949445.0,9815.0,5606166.0,2329216.0,-24.0,62708.0,173336.0,3764.0,8646.0,567462.0,-19600.0,,638735.0,,1380184.0
2025-01-25,14442.0,2703408.0,9687.0,4732370.0,2328419.0,-21.0,37514.0,167347.0,3731.0,7678.0,459236.0,-14024.0,,608695.0,,1889038.0
2025-01-26,7043.0,2616106.0,9636.0,4440679.0,2324346.0,-15.0,18735.0,142965.0,2889.0,6011.0,394493.0,-12372.0,,551975.0,,1277300.0
2025-01-27,15154.0,2463525.0,9575.0,4570082.0,2323151.0,0.0,14213.0,143208.0,6594.0,4445.0,427189.0,-17774.0,,607157.0,,1396561.0
2025-01-28,15715.0,2374724.0,9198.0,4677154.0,2312907.0,0.0,15428.0,139621.0,9525.0,7588.0,471807.0,-13642.0,,624801.0,,1188218.0
2025-01-29,10373.0,2253627.0,8272.0,4565050.0,2287846.0,0.0,15423.0,132143.0,7216.0,7642.0,447675.0,-15577.0,,613823.0,,1087967.0
2025-01-30,14286.0,2223310.0,8264.0,4433656.0,2287882.0,0.0,16492.0,144022.0,4907.0,8316.0,475182.0,-16714.0,,629480.0,,1149640.0
2025-01-31,10591.0,1859816.0,8282.0,4097739.0,2287717.0,0.0,11581.0,142344.0,3024.0,6382.0,474676.0,-15405.0,,618725.0,,1655418.0
2025-02-01,10579.0,1653241.0,8611.0,3903972.0,2317172.0,0.0,7482.0,132239.0,4173.0,7493.0,539689.0,-15627.0,,520647.0,,1681519.0
2025-02-02,11619.0,1823409.0,9380.0,3967160.0,2320506.0,0.0,11151.0,140777.0,4993.0,8268.0,525290.0,-16137.0,,562797.0,,1511091.0
2025-02-03,12833.0,1718127.0,9418.0,4014519.0,2317995.0,0.0,13438.0,152204.0,4551.0,6323.0,529089.0,-16016.0,,605616.0,,1696210.0
2025-02-04,11081.0,1799359.0,9347.0,4188031.0,2315204.0,0.0,9517.0,140806.0,8666.0,7941.0,503405.0,-15891.0,,600532.0,,1481579.0
2025-02-05,15482.0,2091811.0,9257.0,4590772.0,2309178.0,0.0,12508.0,150612.0,10956.0,7397.0,417463.0,-20476.0,,658982.0,,1201521.0
2025-02-06,9677.0,2001854.0,9213.0,4387721.0,2287639.0,0.0,15640.0,153959.0,9204.0,6483.0,503592.0,-13421.0,,647351.0,,1471224.0
2025-02-07,14028.0,1971074.0,8354.0,4379627.0,2279617.0,0.0,13703.0,137461.0,4549.0,6688.0,511079.0,-17727.0,,653224.0,,1303532.0
2025-02-08,8583.0,1849164.0,9312.0,3905012.0,2269297.0,0.0,11362.0,140627.0,5768.0,7961.0,467852.0,-14471.0,,646523.0,,1693093.0
2025-02-09,8890.0,2007790.0,9579.0,4146297.0,2264834.0,0.0,15205.0,132079.0,7583.0,7532.0,482470.0,-12496.0,,640862.0,,1154143.0
2025-02-10,13346.0,2326290.0,9494.0,4783299.0,2241421.0,0.0,20512.0,149410.0,4299.0,7549.0,442387.0,-12567.0,,714369.0,,752099.0
2025-02-11,9126.0,2456358.0,9898.0,5130874.0,2199455.0,0.0,23866.0,152557.0,5142.0,6646.0,338792.0,-16584.0,,753290.0,,1085551.0
2025-02-12,13057.0,2599348.0,4314.0,5336364.0,2196929.0,0.0,12740.0,151460.0,4821.0,6782.0,343064.0,-16311.0,,759142.0,,1042647.0
2025-02-13,11384.0,2568267.0,9167.0,5123806.0,2199623.0,0.0,14326.0,151725.0,2478.0,3048.0,360801.0,-16846.0,,744076.0,,1346335.0
2025-02-14,10916.0,2354766.0,13957.0,4792039.0,2209321.0,0.0,11238.0,110869.0,4554.0,6500.0,487791.0,-13988.0,,767133.0,,1748413.0
2025-02-15,9179.0,2334593.0,13677.0,3994989.0,2210268.0,0.0,15759.0,125648.0,6018.0,6941.0,392287.0,-16215.0,,690863.0,,1696020.0
2025-02-16,10236.0,2248940.0,14444.0,3728967.0,2187181.0,0.0,17589.0,132171.0,5667.0,7600.0,547835.0,-14364.0,,626027.0,,1661924.0
2025-02-17,12992.0,2578996.0,11755.0,4217053.0,2186380.0,0.0,17318.0,128583.0,4445.0,9051.0,669306.0,-17580.0,,678567.0,,1664096.0
2025-02-18,9523.0,2779646.0,4294.0,4617030.0,2185967.0,0.0,40964.0,128137.0,7586.0,5852.0,518373.0,-12227.0,,732005.0,,1608730.0
2025-02-19,12895.0,3016660.0,6566.0,5602779.0,2185863.0,0.0,59236.0,142740.0,8092.0,5040.0,445412.0,-18967.0,,729530.0,,1294552.0
2025-02-20,14124.0,3152732.0,9155.0,5944990.0,2186839.0,-20.0,44821.0,144056.0,6511.0,6712.0,641824.0,-20140.0,,731615.0,,1047400.0
2025-02-21,15214.0,3033617.0,9057.0,5916975.0,2186144.0,-20.0,50566.0,146935.0,6943.0,7286.0,670755.0,-18405.0,,747672.0,,935462.0
2025-02-22,12530.0,2684092.0,9147.0,4845501.0,2185610.0,0.0,12322.0,130797.0,2942.0,6514.0,647559.0,-16377.0,,701932.0,,1222669.0
2025-02-23,12786.0,2230832.0,9437.0,4183325.0,2182193.0,0.0,7677.0,118089.0,4367.0,8063.0,636819.0,-18459.0,,688582.0,,1262277.0
2025-02-24,14862.0,2106704.0,10125.0,3979305.0,2147320.0,0.0,7579.0,120007.0,7563.0,7827.0,628310.0,-19275.0,,729526.0,,1449203.0
2025-02-25,15758.0,2043524.0,9991.0,3731365.0,2145265.0,0.0,7295.0,106945.0,5217.0,9551.0,748889.0,-19129.0,,715220.0,,1233399.0
2025-02-26,14155.0,1815581.0,4208.0,3458268.0,2147767.0,0.0,8017.0,112998.0,4149.0,11289.0,672988.0,-16196.0,,726112.0,,1639334.0
2025-02-27,9851.0,1750769.0,6623.0,3449146.0,2141032.0,0.0,7591.0,116180.0,3219.0,10189.0,669751.0,-14048.0,,712226.0,,1684119.0
2025-02-28,15645.0,1708008.0,10170.0,3541611.0,2123514.0,0.0,7869.0,127573.0,5094.0,9846.0,782535.0,-18602.0,,732328.0,,1476286.0
2025-03-01,15768.0,1698676.0,10037.0,3394133.0,2116075.0,0.0,7634.0,106693.0,4231.0,9297.0,769827.0,-17175.0,,696193.0,,1329260.0
2025-03-02,11882.0,1697315.0,8623.0,3563877.0,2099650.0,0.0,13153.0,116516.0,4473.0,9557.0,715018.0,-15728.0,,686237.0,,1542931.0
2025-03-03,17982.0,1808156.0,7531.0,3923370.0,2119053.0,0.0,17400.0,134214.0,11391.0,7566.0,588698.0,-17999.0,,743963.0,,1783676.0
2025-03-04,10265.0,1748113.0,6713.0,3636655.0,2107021.0,0.0,9990.0,117969.0,7691.0,8259.0,546158.0,-16059.0,,725897.0,,2009873.0
2025-03-05,11518.0,1739467.0,7276.0,3664295.0,2085305.0,0.0,7091.0,134683.0,1636.0,6627.0,538851.0,-15297.0,,714401.0,,1792456.0
2025-03-06,15732.0,1910731.0,7854.0,3886795.0,2076635.0,0.0,11112.0,94934.0,8577.0,7970.0,620709.0,-17549.0,,733406.0,,1763768.0
2025-03-07,12878.0,2010458.0,7763.0,3899053.0,2085912.0,0.0,11946.0,121659.0,10205.0,10749.0,626715.0,-16167.0,,771901.0,,1609855.0
2025-03-08,9920.0,1830604.0,8057.0,3463291.0,2079507.0,68.0,6040.0,110698.0,3465.0,8717.0,649643.0,-12155.0,,662278.0,,1538833.0
2025-03-09,10554.0,1751622.0,8252.0,3479570.0,2089448.0,44.0,5872.0,106346.0,5972.0,7089.0,663239.0,-14472.0,,687456.0,,1350081.0
2025-03-10,15020.0,1702183.0,8239.0,3772384.0,2069553.0,0.0,4901.0,115936.0,12767.0,6220.0,745292.0,-17552.0,,725449.0,,1319965.0
2025-03-11,14276.0,1641271.0,7964.0,3217732.0,2068703.0,0.0,6259.0,122673.0,6534.0,7889.0,783242.0,-20124.0,,721983.0,,1751065.0
2025-03-12,17439.0,1715571.0,7978.0,3450171.0,2084316.0,0.0,6096.0,105538.0,8028.0,10283.0,746090.0,-19639.0,0.0,727180.0,0.0,1360075.0
2025-03-13,15313.0,1681057.0,7842.0,3685926.0,2081744.0,0.0,5242.0,116654.0,4967.0,9742.0,657680.0,-18643.0,0.0,718394.0,0.0,1344180.0
2025-03-14,10225.0,1462624.0,8053.0,3428049.0,2076033.0,0.0,5187.0,109523.0,4135.0,9269.0,589867.0,-13208.0,0.0,746731.0,0.0,1989087.0
2025-03-15,12125.0,1322231.0,8359.0,3160548.0,2076074.0,0.0,5184.0,95388.0,5229.0,9595.0,535524.0,-17222.0,0.0,681655.0,0.0,2026699.0
2025-03-16,12042.0,1389823.0,8395.0,3286800.0,2056187.0,0.0,5051.0,100920.0,3860.0,11785.0,618508.0,-15494.0,0.0,685685.0,0.0,1490210.0
2025-03-17,15031.0,1452385.0,8506.0,3467079.0,2038121.0,0.0,7818.0,109410.0,6838.0,14195.0,686248.0,-17971.0,0.0,751777.0,0.0,1745775.0
2025-03-18,10896.0,1484092.0,8645.0,3246520.0,2047482.0,0.0,10668.0,106766.0,312.0,14500.0,738163.0,-13369.0,0.0,733048.0,0.0,2074916.0
2025-03-19,16560.0,1458925.0,8811.0,3174155.0,2044684.0,0.0,12098.0,103338.0,12911.0,14259.0,694605.0,-22322.0,0.0,747586.0,0.0,1961911.0
2025-03-20,14156.0,1584347.0,8885.0,3479518.0,1976415.0,0.0,12699.0,156565.0,9392.0,12810.0,744064.0,-17714.0,0.0,731260.0,0.0,1549349.0
2025-03-21,16475.0,1560109.0,8768.0,3327747.0,1955946.0,0.0,9777.0,173633.0,8388.0,17161.0,833922.0,-20704.0,0.0,752819.0,0.0,1867377.0
2025-03-22,16113.0,1443895.0,7567.0,3060119.0,1916646.0,0.0,6118.0,167247.0,563.0,16125.0,785956.0,-20065.0,0.0,695217.0,0.0,1764052.0
2025-03-23,13592.0,1409162.0,7450.0,2968203.0,1915660.0,0.0,5243.0,173216.0,-807.0,14066.0,649450.0,-17441.0,0.0,685248.0,0.0,1919232.0
2025-03-24,16319.0,1518957.0,7366.0,3651546.0,1889159.0,0.0,9971.0,172776.0,10245.0,11444.0,738001.0,-20653.0,0.0,694852.0,0.0,1571452.0
2025-03-25,19755.0,1732352.0,8137.0,3943646.0,1942840.0,0.0,8264.0,118231.0,6875.0,15378.0,868406.0,-23862.0,0.0,748126.0,0.0,959623.0
2025-03-26,18638.0,1727847.0,8285.0,3935579.0,1936010.0,0.0,8906.0,115501.0,3384.0,11488.0,808033.0,-22172.0,0.0,767628.0,0.0,1105445.0
2025-03-27,15617.0,1595447.0,8797.0,3724993.0,1926734.0,0.0,15197.0,99639.0,14683.0,9920.0,730362.0,-19216.0,0.0,763154.0,0.0,1534122.0
2025-03-28,18846.0,1507812.0,10159.0,3557476.0,1924813.0,0.0,11318.0,107441.0,5411.0,7559.0,636496.0,-21429.0,0.0,836261.0,0.0,1620396.0
2025-03-29,15478.0,1463965.0,10849.0,3151050.0,1874345.0,0.0,8427.0,101469.0,1901.0,7076.0,617669.0,-18697.0,0.0,795129.0,0.0,1802384.0
2025-03-30,15972.0,1534445.0,11634.0,3357881.0,1878174.0,0.0,10648.0,112719.0,-3114.0,8415.0,577431.0,-21526.0,0.0,815183.0,0.0,1496896.0
2025-03-31,20183.0,1698907.0,11535.0,3843970.0,1900429.0,0.0,12965.0,117794.0,7907.0,7645.0,696389.0,-23726.0,0.0,860952.0,0.0,1158214.0
2025-04-01,18751.0,1574681.0,11136.0,3527018.0,1910096.0,0.0,8454.0,112381.0,-6844.0,11683.0,663515.0,-21917.0,0.0,858069.0,0.0,1825870.0
2025-04-02,17429.0,1668474.0,11441.0,3759685.0,1917152.0,0.0,7448.0,114080.0,9980.0,11133.0,598604.0,-20950.0,0.0,801301.0,0.0,1890607.0
2025-04-03,17748.0,1732852.0,11558.0,4019258.0,1927778.0,0.0,9444.0,110815.0,2939.0,12076.0,588650.0,-23334.0,0.0,766715.0,0.0,1597812.0
2025-04-04,16193.0,1926378.0,11600.0,4152905.0,1959774.0,0.0,11751.0,127527.0,9786.0,13823.0,589499.0,-18643.0,0.0,767690.0,0.0,1160401.0
2025-04-05,10573.0,1680418.0,11568.0,3486142.0,1972521.0,-2.0,10480.0,122667.0,10809.0,12041.0,550474.0,-16129.0,0.0,702575.0,0.0,1760218.0
2025-04-06,12797.0,1685641.0,12127.0,3478155.0,1991543.0,0.0,9812.0,127955.0,4293.0,10469.0,668399.0,-18524.0,0.0,688417.0,0.0,1260718.0
2025-04-07,21853.0,1686892.0,12056.0,3939333.0,2018256.0,-6.0,12019.0,144968.0,10054.0,8465.0,784171.0,-26570.0,0.0,783282.0,0.0,991780.0
2025-04-08,23207.0,1606825.0,11970.0,3654094.0,2039632.0,-10.0,22132.0,126982.0,-623.0,12866.0,942054.0,-26424.0,0.0,802281.0,0.0,1243379.0
2025-04-09,17627.0,1591046.0,11848.0,3360011.0,2029514.0,0.0,24013.0,120457.0,9875.0,14780.0,905245.0,-21940.0,0.0,839777.0,0.0,1578039.0
2025-04-10,19036.0,1697407.0,11699.0,3662082.0,2015810.0,0.0,14377.0,138631.0,6132.0,13955.0,907248.0,-24122.0,0.0,859854.0,0.0,1073367.0
2025-04-11,22017.0,1680809.0,11456.0,3786000.0,1993584.0,0.0,8624.0,121499.0,4469.0,11506.0,874017.0,-25392.0,0.0,848194.0,0.0,1121053.0
2025-04-12,15754.0,1482916.0,11690.0,3188578.0,1949433.0,0.0,7685.0,100965.0,5824.0,12083.0,837967.0,-20340.0,0.0,802963.0,0.0,1608582.0
2025-04-13,14626.0,1353753.0,11650.0,2840022.0,1938089.0,0.0,6675.0,98600.0,3224.0,12801.0,838772.0,-18546.0,0.0,800090.0,0.0,1831859.0
2025-04-14,18963.0,1460456.0,11580.0,3160041.0,1899768.0,0.0,9440.0,108777.0,1332.0,12557.0,870471.0,-22802.0,0.0,837427.0,0.0,1835136.0
2025-04-15,21061.0,1495141.0,11577.0,3342383.0,1891267.0,0.0,17673.0,103711.0,10504.0,10886.0,836123.0,-27245.0,0.0,814646.0,0.0,1797560.0
2025-04-16,21633.0,1453774.0,11435.0,3327010.0,1906389.0,0.0,19212.0,86674.0,13729.0,13141.0,937660.0,-24145.0,0.0,797519.0,0.0,1718118.0
2025-04-17,21132.0,1423690.0,11644.0,3150778.0,1923991.0,0.0,19342.0,99338.0,3890.0,11822.0,880954.0,-24357.0,0.0,819413.0,0.0,2044609.0
2025-04-18,15918.0,1422523.0,11897.0,3100423.0,1924231.0,0.0,11477.0,105038.0,1899.0,11430.0,789646.0,-19276.0,0.0,805137.0,0.0,2026362.0
2025-04-19,14382.0,1537370.0,12049.0,3326025.0,1916821.0,0.0,11614.0,93180.0,-1552.0,11473.0,709595.0,-19285.0,0.0,744045.0,0.0,1499679.0
2025-04-20,16521.0,1414225.0,12194.0,3171313.0,1909720.0,0.0,12739.0,108873.0,5480.0,11174.0,813746.0,-22295.0,0.0,718696.0,0.0,1478796.0
2025-04-21,19678.0,1527522.0,12100.0,3598885.0,1904254.0,21.0,10433.0,113450.0,12543.0,9716.0,895176.0,-24811.0,0.0,748047.0,0.0,1295221.0
2025-04-22,22370.0,1551983.0,11949.0,3588333.0,1926919.0,0.0,9770.0,124048.0,6065.0,9984.0,901939.0,-25078.0,0.0,793135.0,0.0,1511407.0
2025-04-23,20975.0,1651874.0,11862.0,3813842.0,1926941.0,0.0,13079.0,103936.0,9573.0,10540.0,876205.0,-25896.0,0.0,801839.0,0.0,1260429.0
2025-04-24,21508.0,1655917.0,11877.0,3919595.0,1928035.0,0.0,18727.0,121070.0,2662.0,9902.0,816728.0,-26589.0,0.0,792928.0,0.0,1204738.0
2025-04-25,21205.0,1626249.0,4421.0,3996529.0,1928415.0,0.0,15005.0,110047.0,7671.0,7289.0,745933.0,-25020.0,0.0,805746.0,0.0,1248562.0
2025-04-26,21766.0,1402448.0,8288.0,3613404.0,1890911.0,0.0,11356.0,105456.0,2072.0,11419.0,793464.0,-23889.0,0.0,737554.0,0.0,1515441.0
2025-04-27,18813.0,1330417.0,12010.0,3196697.0,1903127.0,0.0,8972.0,102402.0,-23844.0,11310.0,832936.0,-24523.0,0.0,700939.0,0.0,1679678.0
2025-04-28,18618.0,1342757.0,12090.0,3403212.0,1900503.0,0.0,8270.0,97337.0,-2771.0,11859.0,865742.0,-22739.0,0.0,728363.0,0.0,2048694.0
2025-04-29,19310.0,1479049.0,11944.0,3787209.0,1893280.0,0.0,12491.0,99661.0,12411.0,11092.0,811385.0,-23476.0,0.0,728409.0,0.0,1797782.0
2025-04-30,19838.0,1658595.0,11736.0,4061646.0,1896958.0,0.0,17363.0,127411.0,8226.0,12931.0,840692.0,-23949.0,0.0,775401.0,0.0,1229358.0
2025-05-01,23297.0,1717287.0,11795.0,4260505.0,1904087.0,0.0,19513.0,107721.0,4982.0,9651.0,835120.0,-28264.0,0.0,805177.0,0.0,1019577.0
2025-05-02,17205.0,1654529.0,11691.0,4057830.0,1911753.0,0.0,23795.0,116914.0,-282.0,10874.0,808263.0,-20582.0,0.0,808877.0,0.0,1302758.0
2025-05-03,16310.0,1565499.0,11678.0,3848577.0,1931562.0,0.0,15734.0,122055.0,-72.0,8379.0,849229.0,-22321.0,0.0,743198.0,0.0,876709.0
2025-05-04,18256.0,1403125.0,11721.0,3374914.0,1944762.0,0.0,10578.0,108036.0,-18281.0,10359.0,773923.0,-20625.0,0.0,736030.0,0.0,1246737.0
2025-05-05,14110.0,1536592.0,12001.0,3633250.0,1948849.0,0.0,10430.0,112802.0,6135.0,11231.0,675636.0,-18411.0,0.0,807215.0,0.0,1387531.0
2025-05-06,13551.0,1620370.0,11831.0,3908987.0,1950532.0,0.0,11233.0,110412.0,6621.0,9257.0,732060.0,-19714.0,0.0,838220.0,0.0,1123928.0
2025-05-07,20001.0,1705946.0,11728.0,4138454.0,1948630.0,0.0,12727.0,92621.0,4237.0,10401.0,862419.0,-24149.0,0.0,843731.0,0.0,700593.0
2025-05-08,20589.0,1721322.0,11819.0,4132163.0,1950372.0,0.0,14598.0,112963.0,15641.0,12902.0,922081.0,-24708.0,0.0,826223.0,0.0,841956.0
2025-05-09,20488.0,1749925.0,11581.0,4271514.0,1951894.0,0.0,11559.0,108365.0,10469.0,11418.0,945697.0,-26552.0,0.0,876771.0,0.0,678672.0
2025-05-10,19901.0,1542800.0,11320.0,3702570.0,1938808.0,0.0,9577.0,95617.0,-7755.0,9816.0,959647.0,-22445.0,0.0,822559.0,0.0,857995.0
2025-05-11,17207.0,1418517.0,11488.0,3408155.0,1952724.0,0.0,7780.0,100524.0,-3542.0,9049.0,903632.0,-20314.0,0.0,815237.0,0.0,1013863.0
2025-05-12,19207.0,1665802.0,11714.0,3796535.0,1959443.0,0.0,8505.0,95282.0,14760.0,11158.0,866355.0,-22859.0,0.0,864323.0,0.0,1180248.0
2025-05-13,16250.0,1713044.0,12072.0,3829131.0,1950078.0,0.0,10279.0,117014.0,1673.0,12858.0,849425.0,-21570.0,0.0,854775.0,0.0,1635807.0
2025-05-14,15517.0,1811775.0,12046.0,4070809.0,1963411.0,0.0,11454.0,109765.0,-7413.0,14999.0,890696.0,-21225.0,0.0,838950.0,0.0,1579843.0
2025-05-15,18124.0,1793559.0,12105.0,4259319.0,1987881.0,0.0,13453.0,134414.0,-5792.0,14671.0,922639.0,-21564.0,0.0,860900.0,0.0,1694572.0
2025-05-16,19856.0,1761737.0,12012.0,4471697.0,2006084.0,0.0,21393.0,127370.0,13619.0,12385.0,898874.0,-25795.0,0.0,889383.0,0.0,1673242.0
2025-05-17,22641.0,1588432.0,11980.0,4096421.0,1999630.0,0.0,14366.0,117795.0,7120.0,12677.0,835963.0,-24788.0,0.0,850327.0,0.0,1616504.0
2025-05-18,16765.0,1469807.0,12048.0,3700342.0,2027937.0,0.0,13684.0,95116.0,-6648.0,13246.0,813961.0,-21601.0,0.0,754654.0,0.0,1705475.0
2025-05-19,15035.0,1470498.0,11962.0,3861254.0,2061321.0,0.0,13927.0,105973.0,7073.0,15169.0,881896.0,-18337.0,0.0,824013.0,0.0,1924310.0
2025-05-20,14892.0,1606170.0,11282.0,4197378.0,2045615.0,0.0,13267.0,102015.0,9790.0,14864.0,931293.0,-15814.0,0.0,842961.0,0.0,1698740.0
2025-05-21,13302.0,1675544.0,11013.0,4335335.0,2048460.0,0.0,11193.0,120613.0,4417.0,14710.0,928628.0,-23785.0,0.0,853598.0,0.0,1459650.0
2025-05-22,22945.0,1633825.0,10996.0,4346764.0,2037989.0,0.0,11829.0,101942.0,-2467.0,16186.0,978698.0,-18228.0,0.0,862962.0,0.0,1413620.0
2025-05-23,19827.0,1564677.0,11590.0,4150403.0,2047750.0,0.0,10510.0,100914.0,2463.0,16267.0,1017757.0,-15568.0,0.0,855081.0,0.0,1370202.0
2025-05-24,9446.0,1471560.0,12017.0,3817343.0,2040399.0,0.0,9562.0,97025.0,-7393.0,14365.0,942498.0,-16044.0,0.0,803016.0,0.0,1398409.0
2025-05-25,11171.0,1447946.0,12100.0,3727137.0,2051714.0,0.0,8094.0,95781.0,7570.0,14078.0,861795.0,-21706.0,0.0,774843.0,0.0,1373692.0
2025-05-26,17132.0,1488272.0,11871.0,3849967.0,2062486.0,0.0,8232.0,103909.0,6765.0,12250.0,823757.0,-13701.0,0.0,751677.0,0.0,1296513.0
2025-05-27,17162.0,1606459.0,11907.0,4241782.0,2090112.0,0.0,8748.0,113094.0,826.0,12345.0,801518.0,-17548.0,0.0,845336.0,0.0,1043353.0
2025-05-28,17083.0,1802275.0,11864.0,4601321.0,2092902.0,0.0,10221.0,116172.0,3234.0,14946.0,784987.0,-25691.0,0.0,883676.0,0.0,693632.0
2025-05-29,14862.0,1835388.0,11587.0,4671667.0,2061551.0,0.0,9331.0,109612.0,3267.0,11634.0,815744.0,-22838.0,0.0,855847.0,0.0,783651.0
2025-05-30,17998.0,1719771.0,11373.0,4713942.0,2088526.0,0.0,8569.0,108979.0,3175.0,13272.0,852390.0,-23975.0,0.0,880675.0,0.0,831205.0
2025-05-31,23456.0,1510818.0,11351.0,4314169.0,2093576.0,0.0,8401.0,92856.0,929.0,15434.0,1006146.0,-26253.0,0.0,873136.0,0.0,780604.0
2025-06-01,18931.0,1562997.0,11157.0,4067005.0,2133559.0,0.0,7752.0,95643.0,5657.0,13626.0,935206.0,-23088.0,0.0,846563.0,0.0,800804.0
2025-06-02,18045.0,1563039.0,11311.0,4138934.0,2149144.0,0.0,8063.0,99313.0,-4611.0,13145.0,948893.0,-23218.0,0.0,874237.0,0.0,1400620.0
2025-06-03,19377.0,1662391.0,11472.0,4255845.0,2126117.0,0.0,10227.0,98610.0,-4149.0,13598.0,934901.0,-23380.0,0.0,865412.0,0.0,1718670.0
2025-06-04,17685.0,1913728.0,11673.0,4853349.0,2141855.0,0.0,13859.0,102756.0,-1432.0,12438.0,833358.0,-21685.0,0.0,838459.0,0.0,1062474.0
2025-06-05,19908.0,2060989.0,11241.0,5240629.0,2163015.0,0.0,15104.0,136263.0,6544.0,12591.0,825653.0,-23797.0,0.0,838234.0,0.0,741325.0
2025-06-06,23617.0,2148541.0,11368.0,5462187.0,2158139.0,0.0,28402.0,134235.0,9686.0,13785.0,948046.0,-29763.0,0.0,835919.0,0.0,674208.0
2025-06-07,19566.0,2001855.0,11759.0,4948046.0,2192934.0,0.0,14783.0,127553.0,1092.0,13501.0,983800.0,-24508.0,0.0,785693.0,0.0,931193.0
2025-06-08,18980.0,1844135.0,11709.0,4638408.0,2179630.0,0.0,8613.0,120708.0,-8914.0,12922.0,981729.0,-24004.0,0.0,757321.0,0.0,1093832.0
2025-06-09,14535.0,1927579.0,10520.0,4758181.0,2199820.0,0.0,11693.0,120404.0,3448.0,13611.0,982953.0,-19781.0,0.0,800879.0,0.0,1271623.0
2025-06-10,24312.0,2092159.0,10712.0,5064523.0,2229059.0,0.0,13335.0,121312.0,-4441.0,12114.0,907203.0,-27164.0,0.0,802234.0,0.0,865517.0
