date,coal,lignite,gas,diesel,hsd,naphtha,multi_fuel,thermal,nuclear,hydro,bhutan,wind,solar,other_re,renewables,total_ex_re,total
2022-01-01,2861.38,105.17,81.34,0.36,0.0,0.0,0.0,3048.25,146.67,237.19,1.59,146.79,164.13,25.82,336.74,3433.7,3770.4399999999996
2022-01-02,2758.65,107.98,76.64,0.36,0.0,0.0,0.0,2943.63,138.92,221.3,1.44,148.06,178.11,28.43,354.6,3305.29,3659.89
2022-01-03,2931.85,107.45,81.57,0.36,0.0,0.0,0.0,3121.23,134.13,258.79,0.96,110.45,188.98,27.2,326.63,3515.11,3841.7400000000002
2022-01-04,3039.38,109.83,75.03,0.36,0.0,0.0,0.0,3224.6,134.34,251.58,0.92,94.95,170.83,50.66,316.44,3611.44,3927.88
2022-01-05,3036.11,106.41,78.57,0.36,0.0,0.0,0.0,3221.45,132.24,256.17,0.72,75.34,139.01,29.08,243.43,3610.58,3854.0099999999998
2022-01-06,2966.62,102.29,77.34,0.36,0.0,0.0,0.0,3146.61,121.32,258.59,0.72,70.6,149.404,28.61,248.614,3527.24,3775.854
2022-01-07,2962.24,104.3,73.36,0.36,0.0,0.0,0.0,3140.26,109.72,265.01,1.26,104.06,136.76,26.79,267.61,3516.25,3783.86
2022-01-08,2845.35,96.98,69.19,0.36,0.0,0.0,0.0,3011.88,113.17,246.77,1.01,78.2,164.96,24.92,268.08,3372.83,3640.91
2022-01-09,2736.86,92.53,67.64,0.36,0.0,0.0,0.0,2897.39,120.56,234.14,0.81,78.23,179.66,23.84,281.73,3252.9,3534.63
2022-01-10,2844.01,94.96,65.18,0.36,0.0,0.0,0.0,3004.51,122.6,251.86,1.13,83.2,197.0,26.05,306.25,3380.1,3686.35
2022-01-11,2861.05,93.0,72.74,0.36,0.0,0.0,0.0,3027.15,127.34,240.94,0.59,125.902,190.573,28.26,344.735,3396.02,3740.755
2022-01-12,2876.59,95.92,72.91,0.36,0.0,0.0,0.0,3045.78,129.75,246.86,0.79,103.8,191.91,27.66,323.37,3423.18,3746.5499999999997
2022-01-13,2877.66,98.54,72.41,0.36,0.0,0.0,0.0,3048.97,128.76,236.38,0.86,111.44,206.47,24.03,341.94,3414.97,3756.91
2022-01-14,2764.86,97.3,72.61,0.36,0.0,0.0,0.0,2935.13,128.83,235.47,0.59,123.73,202.68,29.07,355.48,3300.02,3655.5
2022-01-15,2723.25,99.81,73.59,0.36,0.0,0.0,0.0,2897.01,128.59,224.85,0.9,136.22,204.78,27.21,368.21,3251.35,3619.56
2022-01-16,2702.25,106.75,79.87,0.36,0.0,0.0,0.0,2889.23,128.15,223.32,0.8,152.57,192.93,25.72,371.22,3241.5,3612.7200000000003
2022-01-17,2887.44,109.31,74.89,0.36,0.0,0.0,0.0,3072.0,128.41,238.6,0.59,128.51,199.35,38.81,366.67,3439.6,3806.27
2022-01-18,2981.12,107.49,73.91,0.36,0.0,0.0,0.0,3162.88,128.51,254.54,0.86,105.98,213.21,12.99,332.18,3546.79,3878.97
2022-01-19,3049.63,107.02,73.83,0.36,0.0,0.0,0.0,3230.84,128.42,258.34,0.64,71.53,215.59,27.58,314.7,3618.24,3932.9399999999996
2022-01-20,3038.66,114.27,71.51,0.36,0.0,0.0,0.0,3224.8,127.25,254.87,0.36,121.54,214.74,14.23,350.51,3607.28,3957.79
2022-01-21,3058.25,118.85,72.39,0.36,0.0,0.0,0.0,3249.85,116.75,251.8,0.57,132.81,205.89,27.93,366.63,3618.97,3985.6
2022-01-22,2889.11,110.69,73.37,0.36,0.0,0.0,0.0,3073.53,120.82,229.77,0.5,236.38,172.76,27.4,436.54,3424.62,3861.16
2022-01-23,2855.25,108.13,74.1,0.36,0.0,0.0,0.0,3037.84,128.63,210.25,0.5,120.12,209.67,27.28,357.07,3377.22,3734.29
2022-01-24,3038.29,114.37,73.6,0.36,0.0,0.0,0.0,3226.62,130.21,261.29,0.66,43.41,220.05,37.53,300.99,3618.78,3919.7700000000004
2022-01-25,3061.69,119.11,72.96,0.36,0.0,0.0,0.0,3254.12,129.88,277.52,0.33,44.59,220.1,36.1,300.79,3661.85,3962.64
2022-01-26,2934.83,112.02,74.86,0.36,0.0,0.0,0.0,3122.07,130.79,244.49,0.27,59.39,212.12,27.35,298.86,3497.62,3796.48
2022-01-27,2991.26,110.35,77.68,0.36,0.0,0.0,0.0,3179.65,131.08,247.37,0.65,122.74,208.33,28.18,359.25,3558.75,3918.0
2022-01-28,3029.64,111.35,78.35,0.36,0.0,0.0,0.0,3219.7,133.3,241.21,1.1,146.39,253.69,29.77,429.85,3595.31,4025.16
2022-01-29,3055.99,114.51,80.23,0.36,0.0,0.0,0.0,3251.09,130.05,261.44,1.1,96.54,229.24,28.8,354.58,3643.68,3998.2599999999998
2022-01-30,3020.67,114.99,78.76,0.36,0.0,0.0,0.0,3214.78,129.92,230.88,1.1,59.47,235.98,28.61,324.06,3576.68,3900.74
2022-01-31,3119.57,103.34,82.22,0.36,0.0,0.0,0.0,3305.49,128.21,278.71,1.1,66.13,227.28,28.69,322.1,3713.51,4035.61
2022-02-01,3180.2,92.97,82.03,0.36,0.0,0.0,0.0,3355.56,128.0,276.58,0.1,53.43,221.36,28.95,303.74,3760.24,4063.9799999999996
2022-02-02,3177.45,100.2,82.27,0.36,0.0,0.0,0.0,3360.28,129.01,272.23,0.03,91.93,229.56,28.41,349.9,3761.55,4111.45
2022-02-03,3061.97,97.86,81.1,0.36,0.0,0.0,0.0,3241.29,127.98,252.9,0.89,161.78,218.58,26.79,407.15,3623.06,4030.21
2022-02-04,3125.19,102.7,79.7,0.36,0.0,0.0,0.0,3307.95,132.45,240.3,0.45,81.92,238.85,25.34,346.11,3681.15,4027.26
2022-02-05,3177.75,102.19,78.86,0.36,0.0,0.0,0.0,3359.16,135.66,256.9,1.62,46.14,238.53,28.28,312.95,3753.34,4066.29
2022-02-06,3066.39,103.49,74.22,0.36,0.0,0.0,0.0,3244.46,135.57,235.5,0.99,83.52,228.53,26.77,338.82,3616.52,3955.34
2022-02-07,3188.89,100.86,82.16,0.36,0.0,0.0,0.0,3372.27,135.27,271.31,1.28,59.0,226.38,30.89,316.27,3780.13,4096.4
2022-02-08,3215.13,114.68,83.86,0.36,0.0,0.0,0.0,3414.03,135.18,274.0,1.12,76.04,219.88,30.7,326.62,3824.33,4150.95
2022-02-09,3137.53,119.62,85.38,0.36,0.0,0.0,0.0,3342.89,135.35,262.96,0.43,102.37,222.69,27.48,352.54,3741.63,4094.17
2022-02-10,3100.88,118.55,82.98,0.36,0.0,0.0,0.0,3302.77,135.06,245.86,0.9,117.9,155.71,28.48,302.09,3684.59,3986.6800000000003
2022-02-11,3080.24,117.84,78.75,0.36,0.0,0.0,0.0,3277.19,135.3,243.12,0.57,151.49,239.25,51.09,441.83,3656.18,4098.01
2022-02-12,3123.07,115.21,70.73,0.36,0.0,0.0,0.0,3309.37,135.47,266.76,0.62,83.09,240.83,52.86,376.78,3712.22,4089.0
2022-02-13,3040.12,114.97,71.66,0.36,0.0,0.0,0.0,3227.11,135.44,235.23,0.51,79.31,242.8932,30.02,352.2232,3598.29,3950.5132
2022-02-14,3118.49,115.11,78.77,0.36,0.0,0.0,0.0,3312.73,135.13,255.1,0.77,89.94,241.91,32.47,364.32,3703.73,4068.05
2022-02-15,3153.86,117.3,81.22,0.36,0.0,0.0,0.0,3352.74,132.12,275.58,0.29,89.05,229.63,30.51,349.19,3760.73,4109.92
2022-02-16,3196.14,116.02,84.31,0.36,0.0,0.0,0.0,3396.83,128.94,271.3,0.29,66.87,228.94,32.65,328.46,3797.36,4125.82
2022-02-17,3170.14,116.32,83.7,0.36,0.0,0.0,0.0,3370.52,128.54,268.49,0.78,81.67,237.22,31.74,350.63,3768.33,4118.96
2022-02-18,3133.68,114.74,84.97,0.36,0.0,0.0,0.0,3333.75,130.2,274.72,0.82,138.82,232.18,30.75,401.75,3739.49,4141.24
2022-02-19,3099.82,116.51,82.68,0.36,0.0,0.0,0.0,3299.37,125.15,269.36,0.65,140.59,234.79,53.09,428.47,3694.53,4123.0
2022-02-20,3013.3,119.9,77.46,0.36,0.0,0.0,0.0,3211.02,130.05,246.29,0.86,107.3,256.43,32.39,396.12,3588.22,3984.3399999999997
2022-02-21,3106.09,119.06,73.54,0.36,0.0,0.0,0.0,3299.05,130.14,288.78,0.53,88.17,167.84,30.28,286.29,3718.5,4004.79
2022-02-22,3093.75,122.59,72.02,0.36,0.0,0.0,0.0,3288.72,129.85,298.19,0.64,161.51,249.26,31.24,442.01,3717.4,4159.41
2022-02-23,3142.65,120.02,70.42,0.36,0.0,0.0,0.0,3333.45,138.96,296.23,0.46,119.37,245.34,33.9,398.61,3769.1,4167.71
2022-02-24,3228.81,115.95,73.66,0.36,0.0,0.0,0.0,3418.78,142.54,306.19,0.53,86.92,238.887,34.26,360.067,3868.04,4228.107
2022-02-25,3212.29,117.13,72.11,0.36,0.0,0.0,0.0,3401.89,143.11,296.72,0.73,99.74,253.7,34.05,387.49,3842.45,4229.94
2022-02-26,3119.15,120.14,76.56,0.36,0.0,0.0,0.0,3316.21,143.16,270.7,0.52,132.33,250.33,35.59,418.25,3730.59,4148.84
2022-02-27,2976.77,112.59,77.73,0.36,0.0,0.0,0.0,3167.45,144.85,267.18,0.72,168.23,264.26,33.06,465.55,3580.2,4045.75
2022-02-28,3146.5,102.02,79.4,0.36,0.0,0.0,0.0,3328.28,147.98,281.45,0.72,139.82,256.75,32.0,428.57,3758.43,4187.0
2022-03-01,3199.23,105.13,78.06,0.36,0.0,0.0,0.0,3382.78,148.95,278.69,0.71,102.07,252.42,31.2,385.69,3811.13,4196.82
2022-03-02,3124.44,103.44,80.45,0.36,0.0,0.0,0.0,3308.69,148.0,291.73,0.77,164.71,249.39,31.84,445.94,3749.19,4195.13
2022-03-03,3120.06,105.74,81.1,0.36,0.0,0.0,0.0,3307.26,148.43,281.53,0.79,193.98,260.42,31.36,485.76,3738.01,4223.77
2022-03-04,3171.09,104.41,77.31,0.36,0.0,0.0,0.0,3353.17,140.68,310.57,0.84,166.65,261.56,32.99,461.2,3805.26,4266.46
2022-03-05,3222.22,97.04,75.57,0.36,0.0,0.0,0.0,3395.19,137.46,308.97,0.87,120.87,260.1,33.39,414.36,3842.49,4256.849999999999
2022-03-06,3171.2,94.7,75.32,0.36,0.0,0.0,0.0,3341.58,143.28,270.42,1.34,117.35,232.98,33.12,383.45,3756.62,4140.07
2022-03-07,3209.91,97.1,76.07,0.36,0.0,0.0,0.0,3383.44,144.16,300.3,1.78,139.52,241.02,73.61,454.15,3829.68,4283.83
2022-03-08,3249.66,94.75,73.89,0.36,0.0,0.0,0.0,3418.66,143.85,317.53,2.18,139.54,245.29,32.2,417.03,3882.22,4299.25
2022-03-09,3286.96,92.56,66.37,0.36,0.0,0.0,0.0,3446.25,143.53,323.73,2.02,134.13,250.86,30.58,415.57,3915.53,4331.1
2022-03-10,3351.03,91.01,71.64,0.36,0.0,0.0,0.0,3514.04,142.8,320.78,2.44,106.78,241.21,31.8,379.79,3980.06,4359.85
2022-03-11,3371.41,102.92,71.45,0.36,0.0,0.0,0.0,3546.14,142.21,329.77,2.65,98.81,243.4,36.76,378.97,4020.77,4399.74
2022-03-12,3338.42,109.56,72.21,0.36,0.0,0.0,0.0,3520.55,147.75,329.98,2.7,78.65,244.35,35.28,358.28,4000.98,4359.26
2022-03-13,3271.2,109.88,72.57,0.36,0.0,0.0,0.0,3454.01,147.75,300.05,2.63,87.37,251.13,33.72,372.22,3904.44,4276.66
2022-03-14,3372.73,101.62,73.74,0.36,0.0,0.0,0.0,3548.45,147.64,337.57,2.66,105.0,255.26,33.83,394.09,4036.32,4430.41
2022-03-15,3406.27,95.47,76.25,0.36,0.0,0.0,0.0,3578.35,147.41,373.69,3.03,104.97,257.09,34.35,396.41,4102.48,4498.889999999999
2022-03-16,3448.06,95.29,77.53,0.36,0.0,0.0,0.0,3621.24,147.44,390.7,3.27,,,,,4162.65,
2022-03-17,3403.05,92.44,84.05,0.36,0.0,0.0,0.0,3579.9,147.36,418.74,4.62,,,,,4150.62,
2022-03-18,3140.31,98.71,73.68,0.36,0.0,0.0,0.0,3313.06,147.65,352.27,9.69,,,,,3822.67,
2022-03-19,3138.33,107.49,78.51,0.36,0.0,0.0,0.0,3324.69,147.47,345.49,9.69,,,,,3827.34,
2022-03-20,3202.14,109.64,80.2,0.36,0.0,0.0,0.0,3392.34,147.76,357.47,12.71,,,,,3910.28,
2022-03-21,3359.89,109.92,85.79,0.36,0.0,0.0,0.0,3555.96,145.5,382.02,11.3,,,,,4094.78,
2022-03-22,3374.55,105.71,87.48,0.36,0.0,0.0,0.0,3568.1,146.3,400.62,10.19,144.78,222.8,37.98,405.56,4125.21,4530.77
2022-03-23,3417.84,106.18,85.18,0.36,0.0,0.0,0.0,3609.56,146.46,380.84,9.35,131.6,232.72,34.16,398.48,4146.21,4544.6900000000005
2022-03-24,3450.82,97.58,84.32,0.36,0.0,0.0,0.0,3633.08,147.05,359.27,8.68,115.03,226.57,35.5,377.1,4148.08,4525.18
2022-03-25,3468.81,99.75,92.32,0.36,0.0,0.0,0.0,3661.24,128.46,372.02,9.67,76.95,227.77,26.53,331.25,4171.39,4502.64
2022-03-26,3453.96,107.28,95.03,0.36,0.0,0.0,0.0,3656.63,123.03,353.02,11.42,68.53,235.85,35.73,340.11,4144.1,4484.21
2022-03-27,3376.51,107.62,88.48,0.36,0.0,0.0,0.0,3572.97,123.26,318.54,6.52,99.25,244.84,36.92,381.01,4021.29,4402.3
2022-03-28,3449.07,110.21,85.74,0.36,0.0,0.0,0.0,3645.38,122.09,337.94,6.51,140.12,257.99,35.11,433.22,4111.92,4545.14
2022-03-29,3464.49,107.72,91.68,0.36,0.0,0.0,0.0,3664.25,121.21,372.12,8.65,119.49,171.6,37.37,328.46,4166.23,4494.69
2022-03-30,3507.37,113.31,96.82,0.36,0.0,0.0,0.0,3717.86,121.15,381.78,11.32,111.68,167.57,37.35,316.6,4232.11,4548.71
2022-03-31,3521.04,118.0,96.29,0.36,0.0,0.0,0.0,3735.69,122.05,386.92,12.27,119.76,257.7,37.05,414.51,4256.93,4671.4400000000005
2022-04-01,3548.5,117.9,96.48,0.36,0.0,0.0,0.0,3763.24,123.07,364.68,15.78,120.19,254.37,37.28,411.84,4266.77,4678.610000000001
2022-04-02,3517.69,118.32,96.38,0.36,0.0,0.0,0.0,3732.75,122.74,354.62,14.01,,,,,4224.12,
2022-04-03,3404.56,116.11,90.04,0.36,0.0,0.0,0.0,3611.07,122.75,366.09,17.83,92.02,255.15,34.01,381.18,4117.74,4498.92
2022-04-04,3526.04,115.43,90.18,0.36,0.0,0.0,0.0,3732.01,121.5,411.36,28.32,85.89,257.62,111.88,455.39,4293.19,4748.58
2022-04-05,3549.1,118.47,90.7,0.36,0.0,0.0,0.0,3758.63,120.46,434.17,18.7,82.09,251.36,35.99,369.44,4331.96,4701.4
2022-04-06,3499.64,118.07,97.58,0.36,0.0,0.0,0.0,3715.65,120.62,426.82,14.18,100.58,251.18,36.11,387.87,4277.27,4665.14
2022-04-07,3525.35,117.58,97.39,0.36,0.0,0.0,0.0,3740.68,120.21,434.72,15.79,107.42,253.67,36.45,397.54,4311.4,4708.94
2022-04-08,3539.7,115.59,97.7,0.36,0.0,0.0,0.0,3753.35,121.35,432.36,28.85,139.59,251.63,35.67,426.89,4335.91,4762.8
2022-04-09,3518.86,118.6,94.85,0.36,0.0,0.0,0.0,3732.67,121.05,419.38,20.28,135.83,245.16,34.7,415.69,4293.38,4709.07
2022-04-10,3414.07,119.06,97.78,0.36,0.0,0.0,0.0,3631.27,120.8,394.32,20.14,128.64,238.06,35.05,401.75,4166.53,4568.28
2022-04-11,3467.27,99.77,103.2,0.36,0.0,0.0,0.0,3670.6,118.82,421.11,17.85,139.59,251.63,35.67,426.89,4228.38,4655.27
2022-04-12,3497.81,99.34,102.87,0.36,0.0,0.0,0.0,3700.38,117.43,427.13,14.88,161.94,252.75,33.26,447.95,4259.82,4707.7699999999995
2022-04-13,3524.75,109.19,93.78,0.36,0.0,0.0,0.0,3728.08,115.41,417.26,12.06,132.27,245.21,35.53,413.01,4272.81,4685.820000000001
2022-04-14,3493.26,109.68,92.38,0.36,0.0,0.0,0.0,3695.68,115.54,371.49,11.28,123.83,239.46,35.53,398.82,4193.99,4592.8099999999995
2022-04-15,3478.4,111.22,86.9,0.36,0.0,0.0,0.0,3676.88,115.49,343.42,11.23,169.33,244.21,35.03,448.57,4147.02,4595.59
2022-04-16,3533.69,115.24,87.17,0.36,0.0,0.0,0.0,3736.46,115.46,324.98,11.36,178.41,248.02,31.01,457.44,4188.26,4645.7
2022-04-17,3390.41,110.07,80.97,0.36,0.0,0.0,0.0,3581.81,115.11,302.99,9.86,204.81,252.85,32.23,489.89,4009.77,4499.66
2022-04-18,3515.49,97.88,83.37,0.36,0.0,0.0,0.0,3697.1,114.68,353.28,11.68,175.67,258.76,32.4,466.83,4176.74,4643.57
2022-04-19,3556.39,100.22,92.35,0.36,0.0,0.0,0.0,3749.32,113.08,380.72,10.26,175.67,258.76,32.4,466.83,4253.38,4720.21
2022-04-20,3540.9,97.58,92.14,0.36,0.0,0.0,0.0,3730.98,113.01,390.27,8.89,132.81,242.79,33.41,409.01,4243.15,4652.16
2022-04-21,3564.81,86.47,94.22,0.36,0.0,0.0,0.0,3745.86,112.64,381.68,8.19,138.16,238.49,31.04,407.69,4248.37,4656.0599999999995
2022-04-22,3550.29,78.78,92.23,0.36,0.0,0.08,0.0,3721.74,109.9,360.76,8.72,109.12,251.37,31.23,391.72,4201.12,4592.84
2022-04-23,3579.53,92.43,98.59,0.36,0.0,0.2,0.0,3771.11,109.75,371.48,10.03,100.35,240.64,30.24,371.23,4262.37,4633.6
2022-04-24,3467.96,93.29,95.2,0.36,0.0,0.2,0.0,3657.01,109.87,323.63,8.4,133.59,255.76,30.49,419.84,4098.91,4518.75
2022-04-25,3603.52,87.18,97.87,0.36,0.0,0.03,0.0,3788.96,109.93,350.34,8.73,148.83,256.01,31.41,436.25,4257.96,4694.21
2022-04-26,3594.57,103.95,104.51,0.36,0.0,0.17,0.0,3803.56,109.06,375.42,8.84,125.94,264.88,29.79,420.61,4296.88,4717.49
2022-04-27,3604.07,112.32,109.01,0.36,0.0,0.0,0.0,3825.76,108.54,390.38,9.19,114.63,262.79,31.22,408.64,4333.87,4742.51
2022-04-28,3582.5,114.84,105.51,0.36,0.0,0.0,0.0,3803.21,109.56,399.16,10.55,163.89,266.94,30.58,461.41,4322.48,4783.889999999999
2022-04-29,3535.17,124.63,124.3,0.36,0.0,0.0,0.0,3784.46,109.96,398.35,8.24,187.67,271.45,31.78,490.9,4301.01,4791.91
2022-04-30,3478.07,125.61,114.56,0.36,0.0,0.0,0.0,3718.6,114.53,374.88,7.14,264.81,265.55,30.15,560.51,4215.15,4775.66
2022-05-01,3309.75,120.17,100.18,0.36,0.0,0.0,0.0,3530.46,114.11,330.26,10.95,309.74,266.42,31.61,607.77,3985.78,4593.55
2022-05-02,3436.81,108.92,102.57,0.36,0.0,0.0,0.0,3648.66,114.58,367.18,9.35,294.13,262.67,29.25,586.05,4139.77,4725.820000000001
2022-05-03,3423.1,106.96,95.77,0.36,0.0,0.0,0.0,3626.19,113.83,401.08,10.19,265.1,264.17,29.38,558.65,4151.29,4709.94
2022-05-04,3442.46,113.97,93.49,0.36,0.0,0.0,0.0,3650.28,114.62,395.84,8.09,175.84,238.61,31.55,446.0,4168.83,4614.83
2022-05-05,3409.63,117.35,80.32,0.36,0.0,0.0,0.0,3607.66,113.77,392.35,7.96,133.57,252.31,31.29,417.17,4121.74,4538.91
2022-05-06,3531.4,113.44,82.12,0.36,0.0,0.0,0.0,3727.32,113.66,371.1,7.08,144.09,261.12,31.65,436.86,4219.16,4656.0199999999995
2022-05-07,3540.24,120.34,82.45,0.36,0.0,0.0,0.0,3743.39,113.63,367.2,7.08,169.22,264.04,32.53,465.79,4231.3,4697.09
2022-05-08,3420.07,113.0,83.66,0.36,0.0,0.0,0.0,3617.09,113.78,352.28,10.22,210.94,262.94,28.81,502.69,4093.37,4596.0599999999995
2022-05-09,3455.55,112.39,92.26,0.36,0.0,0.0,0.0,3660.56,114.28,369.89,10.95,292.14,249.27,29.51,570.92,4155.68,4726.6
2022-05-10,3406.87,119.95,93.85,0.36,0.0,0.0,0.0,3621.03,112.07,385.46,9.41,340.9,247.99,39.69,628.58,4127.97,4756.55
2022-05-11,3409.07,122.38,88.63,0.36,0.0,0.0,0.0,3620.44,109.74,407.28,9.33,355.04,194.56,26.15,575.75,4146.79,4722.54
2022-05-12,3366.44,121.72,91.93,0.36,0.0,0.0,0.0,3580.45,110.11,431.82,11.79,398.51,217.41,26.09,642.01,4134.17,4776.18
2022-05-13,3333.06,118.99,84.29,0.36,0.0,0.0,0.0,3536.7,113.51,461.02,11.49,339.51,281.07,29.31,649.89,4122.72,4772.610000000001
2022-05-14,3317.96,114.79,80.21,0.36,0.0,0.0,0.0,3513.32,114.02,493.32,14.37,339.51,281.07,29.31,649.89,4135.03,4784.92
2022-05-15,3212.37,110.64,74.67,0.36,0.0,0.0,0.0,3398.04,114.07,469.58,12.59,321.97,267.95,28.96,618.88,3994.28,4613.16
2022-05-16,3341.62,115.64,74.47,0.36,0.0,0.0,0.0,3532.09,114.13,507.22,14.08,305.67,256.64,26.19,588.5,4167.52,4756.02
2022-05-17,3432.81,113.22,76.82,0.36,0.0,0.0,0.0,3623.21,114.21,510.81,15.7,223.14,254.74,44.66,522.54,4263.93,4786.47
2022-05-18,3520.51,118.32,85.49,0.36,0.0,0.0,0.0,3724.68,114.42,492.52,11.05,157.6,232.79,40.32,430.71,4342.67,4773.38
2022-05-19,3485.43,120.19,91.13,0.36,0.0,0.0,0.0,3697.11,112.02,439.95,9.51,214.41,238.39,38.16,490.96,4258.59,4749.55
2022-05-20,3331.93,113.1,98.5,0.36,0.0,0.0,0.0,3543.89,112.48,419.96,10.33,384.3,248.78,34.69,667.77,4086.66,4754.43
2022-05-21,3010.6,98.15,75.24,0.36,0.0,0.0,0.0,3184.35,112.17,415.32,13.52,511.26,252.16,39.59,803.01,3725.36,4528.37
2022-05-22,2765.8,92.22,63.64,0.36,0.0,0.0,0.0,2922.02,113.23,389.24,14.21,539.54,280.82,54.69,875.05,3438.7,4313.75
2022-05-23,2721.29,95.11,59.46,0.36,0.0,0.0,0.0,2876.22,108.59,394.56,16.64,489.9,256.32,57.05,803.27,3396.01,4199.280000000001
2022-05-24,2950.44,105.49,58.82,0.36,0.0,0.0,0.0,3115.11,105.34,409.9,12.99,312.75,273.56,55.96,642.27,3643.34,4285.610000000001
2022-05-25,3262.25,107.92,64.34,0.36,0.0,0.0,0.0,3434.87,104.45,420.17,10.85,202.64,274.59,55.63,532.86,3970.34,4503.2
2022-05-26,3296.44,105.98,62.19,0.36,0.0,0.0,0.0,3464.97,106.17,362.92,15.33,332.39,285.26,57.13,674.78,3949.39,4624.17
2022-05-27,3203.25,111.93,66.1,0.36,0.0,0.0,0.0,3381.64,106.79,366.21,13.87,450.42,291.83,56.63,798.88,3868.51,4667.39
2022-05-28,3184.66,111.61,67.01,0.36,0.0,0.0,0.0,3363.64,106.51,421.89,11.12,431.14,279.41,58.81,769.36,3903.16,4672.5199999999995
2022-05-29,3113.97,114.33,59.65,0.36,0.0,0.0,0.0,3288.31,106.6,411.47,9.53,,,,,3815.91,
2022-05-30,3365.07,116.63,60.8,0.36,0.0,0.0,0.0,3542.86,110.84,426.89,11.08,371.1,287.63,58.67,717.4,4091.67,4809.07
2022-05-31,3423.11,121.22,67.12,0.36,0.0,0.0,0.0,3611.81,123.14,447.67,12.44,353.04,274.46,50.63,678.13,4195.06,4873.1900000000005
2022-06-01,3412.46,123.46,65.82,0.36,0.0,0.0,0.0,3602.1,125.31,423.03,14.6,340.08,284.1,51.43,675.61,4165.04,4840.65
2022-06-02,3465.58,129.38,67.19,0.36,0.0,0.0,0.0,3662.51,130.06,420.93,15.72,350.31,279.89,53.75,683.95,4229.22,4913.17
2022-06-03,3445.82,127.02,72.99,0.36,0.0,0.0,0.0,3646.19,129.62,459.4,16.75,346.39,287.19,48.33,681.91,4251.96,4933.87
2022-06-04,3490.81,119.54,69.6,0.36,0.0,0.0,0.0,3680.31,125.4,463.45,16.4,303.2,291.6,52.97,647.77,4285.56,4933.33
2022-06-05,3377.7,102.02,64.81,0.36,0.0,0.0,0.0,3544.89,116.24,443.69,18.15,313.09,311.99,52.56,677.64,4122.97,4800.610000000001
2022-06-06,3507.15,88.46,78.64,0.36,0.0,0.0,0.0,3674.61,114.83,463.93,21.34,274.01,258.91,49.19,582.11,4274.71,4856.82
2022-06-07,3481.32,90.94,89.61,0.36,0.0,0.0,0.0,3662.23,114.17,477.17,23.25,355.52,274.02,48.81,678.35,4276.82,4955.17
2022-06-08,3418.23,92.72,102.29,0.36,0.0,0.0,0.0,3613.6,121.69,480.67,30.3,419.95,283.5,50.87,754.32,4246.26,5000.58
2022-06-09,3374.19,100.72,103.2,0.36,0.0,0.0,0.0,3578.47,123.18,503.69,35.38,404.73,290.88,50.45,746.06,4240.72,4986.780000000001
2022-06-10,3437.02,108.21,107.45,0.36,0.0,0.0,0.0,3653.04,123.34,489.12,34.85,372.41,277.51,52.17,702.09,4300.35,5002.4400000000005
2022-06-11,3415.14,111.37,107.19,0.36,0.0,0.0,0.0,3634.06,124.47,475.25,31.45,354.95,283.3,50.9,689.15,4265.23,4954.379999999999
2022-06-12,3336.28,115.63,81.11,0.36,0.0,0.0,0.0,3533.38,125.23,476.08,26.85,264.27,275.47,49.0,588.74,4161.54,4750.28
2022-06-13,3514.26,117.92,82.73,0.36,0.0,0.0,0.0,3715.27,123.89,491.44,20.6,192.0,245.72,49.06,486.78,4351.2,4837.98
2022-06-14,3568.76,112.47,109.84,0.36,0.0,0.0,0.0,3791.43,126.0,485.2,26.23,184.92,259.69,52.11,496.72,4428.86,4925.58
2022-06-15,3457.25,110.83,103.12,0.36,0.0,0.0,0.0,3671.56,127.56,507.17,35.39,232.22,258.8,48.12,539.14,4341.68,4880.820000000001
2022-06-16,3338.37,110.23,96.06,0.36,0.0,0.0,0.0,3545.02,127.34,491.9,35.76,264.0,270.76,47.28,582.04,4200.02,4782.06
2022-06-17,3275.0,104.49,82.22,0.36,0.0,0.0,0.0,3462.07,128.56,463.67,36.57,214.41,267.22,48.71,530.34,4090.87,4621.21
2022-06-18,3218.1,109.93,75.32,0.36,0.0,0.0,0.0,3403.71,129.18,434.9,39.88,204.35,230.84,45.89,481.08,4007.67,4488.75
2022-06-19,2999.62,108.49,68.53,0.36,0.0,0.0,0.0,3177.0,129.45,418.95,37.92,238.28,255.22,52.68,546.18,3763.32,4309.5
2022-06-20,2984.48,110.09,73.09,0.36,0.0,0.0,0.0,3168.02,124.52,409.95,38.3,356.43,253.57,50.03,660.03,3740.79,4400.82
2022-06-21,2980.47,108.8,61.95,0.36,0.0,0.0,0.0,3151.58,124.16,419.75,43.44,384.54,216.88,43.46,644.88,3738.93,4383.8099999999995
2022-06-22,3218.5,113.64,62.32,0.36,0.0,0.0,0.0,3394.82,125.16,411.59,43.28,214.71,251.17,43.2,509.08,3974.85,4483.93
2022-06-23,3353.51,120.16,64.63,0.36,0.0,0.0,0.0,3538.66,127.36,415.35,36.89,207.72,263.34,50.69,521.75,4118.26,4640.01
2022-06-24,3319.98,119.46,66.93,0.36,0.0,0.0,0.0,3506.73,128.04,408.75,37.99,279.29,268.29,47.85,595.43,4081.51,4676.9400000000005
2022-06-25,3284.82,117.45,68.18,0.36,0.0,0.0,0.0,3470.81,132.55,427.15,34.39,320.63,248.63,43.23,612.49,4064.9,4677.39
